brand,domain,scr_path,html_path
Wells Fargo Bank,demo.talenz.biz,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91909.png,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91909.html
Wells Fargo Bank,taqaddom.ps,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-183735.png,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-183735.html
BDO Unibank,wiarchive.com,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-2091.png,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-2091.html
LinkedIn,www.ascargopackers.com,apwg_sample_4190/2022-07/2022-07-26/2022-07-26-114760.png,apwg_sample_4190/2022-07/2022-07-26/2022-07-26-114760.html
Microsoft,pooptionary.info,apwg_sample_4190/2022-02/2022-02-03/2022-02-03-35360.png,apwg_sample_4190/2022-02/2022-02-03/2022-02-03-35360.html
Sparkasse,sparkasse-hebo.biz,apwg_sample_4190/2021-09/2021-09-21/2021-09-21-26.png,apwg_sample_4190/2021-09/2021-09-21/2021-09-21-26.html
Wells Fargo Bank,financialnewsamerica.com,apwg_sample_4190/2021-10/2021-10-06/2021-10-06-225713.png,apwg_sample_4190/2021-10/2021-10-06/2021-10-06-225713.html
BMO Bank,195.133.40.150.clients.dts.su,apwg_sample_4190/2021-09/2021-09-19/2021-09-19-35818.png,apwg_sample_4190/2021-09/2021-09-19/2021-09-19-35818.html
Instagram,instagram-telif-itiraz.herokuapp.com,apwg_sample_4190/2022-06/2022-06-28/2022-06-28-542931.png,apwg_sample_4190/2022-06/2022-06-28/2022-06-28-542931.html
Wells Fargo Bank,mail.147-182-131-234.cprapid.com,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-102229.png,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-102229.html
Microsoft,opebanwo.com,apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21595.png,apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21595.html
Orange,jtechnet.com.br,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-21771.png,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-21771.html
LCL,deutsche-waerme.de,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22415.png,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22415.html
Microsoft,f002.backblazeb2.com,apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158965.png,apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158965.html
Credit Agricole,www.dsindigo.com,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-184443.png,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-184443.html
Vietcombank,1472583689.top,apwg_sample_4190/2022-05/2022-05-04/2022-05-04-37267.png,apwg_sample_4190/2022-05/2022-05-04/2022-05-04-37267.html
Facebook,site-6469980-4952-4540.mystrikingly.com,apwg_sample_4190/2022-02/2022-02-23/2022-02-23-6284.png,apwg_sample_4190/2022-02/2022-02-23/2022-02-23-6284.html
Netflix,verfy-netflx.squirly.info,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-78924.png,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-78924.html
Outlook,dealmanshop.com,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98853.png,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98853.html
Credit Agricole,support898.tmweb.ru,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91777.png,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91777.html
Wells Fargo Bank,onlinewellsfargoverification.cloudns.nz,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-105414.png,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-105414.html
Google,ssl.google.noreply-supports.com,apwg_sample_4190/2022-06/2022-06-09/2022-06-09-573361.png,apwg_sample_4190/2022-06/2022-06-09/2022-06-09-573361.html
Microsoft,homebasedlaundry.co.za,apwg_sample_4190/2022-03/2022-03-29/2022-03-29-274.png,apwg_sample_4190/2022-03/2022-03-29/2022-03-29-274.html
Piraeus Bank,novusinternationalfze.com,apwg_sample_4190/2021-09/2021-09-17/2021-09-17-11918.png,apwg_sample_4190/2021-09/2021-09-17/2021-09-17-11918.html
Sumitomo Mitsui Banking Corporation,www.scmcd-cuad.cascrzcrd.com,apwg_sample_4190/2021-09/2021-09-20/2021-09-20-18858.png,apwg_sample_4190/2021-09/2021-09-20/2021-09-20-18858.html
Microsoft,pub-ca9e8d36c537415790b11f7f367a3191.r2.dev,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-118141.png,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-118141.html
BBVA Mexico,web-banca-privada-cuenta-online-institucion-es.https443.org,apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178179.png,apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178179.html
Sparkasse,smartforce-etesting.com,apwg_sample_4190/2022-04/2022-04-15/2022-04-15-526929.png,apwg_sample_4190/2022-04/2022-04-15/2022-04-15-526929.html
Facebook,quemados.filesusr.com,apwg_sample_4190/2023-01/2023-01-17/2023-01-17-237443.png,apwg_sample_4190/2023-01/2023-01-17/2023-01-17-237443.html
Google,google-phishing-page.lenxixbooster.repl.co,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-1095.png,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-1095.html
Outlook,www.yiopmg.com,apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21018.png,apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21018.html
Chronopost International,chronopostweb.net,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-27824.png,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-27824.html
Wells Fargo Bank,luanrosario.adv.br,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-49414.png,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-49414.html
GOV.UK,www.jsncg.com,apwg_sample_4190/2021-09/2021-09-15/2021-09-15-27717.png,apwg_sample_4190/2021-09/2021-09-15/2021-09-15-27717.html
E-Mail Provider,smilingmail.ca,apwg_sample_4190/2021-09/2021-09-18/2021-09-18-10665.png,apwg_sample_4190/2021-09/2021-09-18/2021-09-18-10665.html
E-Mail Provider,cos-lcpwpdoq4.ml,apwg_sample_4190/2022-10/2022-10-17/2022-10-17-655506.png,apwg_sample_4190/2022-10/2022-10-17/2022-10-17-655506.html
E-Mail Provider,vps67241.inmotionhosting.com,apwg_sample_4190/2022-08/2022-08-02/2022-08-02-42409.png,apwg_sample_4190/2022-08/2022-08-02/2022-08-02-42409.html
Outlook,cloudflare-ipfs.com,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12870.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12870.html
PayPal,celestebellier.000webhostapp.com,apwg_sample_4190/2021-11/2021-11-24/2021-11-24-1395.png,apwg_sample_4190/2021-11/2021-11-24/2021-11-24-1395.html
Orange,louiswarner.duckdns.org,apwg_sample_4190/2021-12/2021-12-18/2021-12-18-33971.png,apwg_sample_4190/2021-12/2021-12-18/2021-12-18-33971.html
Microsoft,withinkingdom.info,apwg_sample_4190/2022-06/2022-06-15/2022-06-15-291069.png,apwg_sample_4190/2022-06/2022-06-15/2022-06-15-291069.html
Amazon,trs.ihreprizemarkt.com,apwg_sample_4190/2022-05/2022-05-10/2022-05-10-76449.png,apwg_sample_4190/2022-05/2022-05-10/2022-05-10-76449.html
Microsoft,freewill-ministries.info,apwg_sample_4190/2022-01/2022-01-26/2022-01-26-26931.png,apwg_sample_4190/2022-01/2022-01-26/2022-01-26-26931.html
Microsoft,corporate-lawyers-1318334846.cos.na-ashburn.myqcloud.com,apwg_sample_4190/2023-06/2023-06-09/2023-06-09-56097.png,apwg_sample_4190/2023-06/2023-06-09/2023-06-09-56097.html
E-Mail Provider,opsxpert.com,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-32474.png,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-32474.html
Alaska USA Federal Credit Union,iunradio.com,apwg_sample_4190/2021-10/2021-10-22/2021-10-22-62855.png,apwg_sample_4190/2021-10/2021-10-22/2021-10-22-62855.html
Microsoft,live.rawfednews.com,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-210204.png,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-210204.html
Credit Agricole,xojed34717.temp.swtest.ru,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6055.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6055.html
Chase Bank,chase-idverify-097.duckdns.org,apwg_sample_4190/2021-09/2021-09-25/2021-09-25-31718.png,apwg_sample_4190/2021-09/2021-09-25/2021-09-25-31718.html
Wells Fargo Bank,omegasys567temscorp.ru,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-7281.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-7281.html
Booking,booking-conf.pl-id95248936.xyz,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2340.png,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2340.html
iCloud,154.204.57.192,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-5372.png,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-5372.html
Citibank,agriculturefault.com,apwg_sample_4190/2021-11/2021-11-02/2021-11-02-32748.png,apwg_sample_4190/2021-11/2021-11-02/2021-11-02-32748.html
Adobe,salesvilleproperties.com,apwg_sample_4190/2022-02/2022-02-22/2022-02-22-30819.png,apwg_sample_4190/2022-02/2022-02-22/2022-02-22-30819.html
DHL,evowheel.com,apwg_sample_4190/2021-10/2021-10-07/2021-10-07-59527.png,apwg_sample_4190/2021-10/2021-10-07/2021-10-07-59527.html
Cardano,www.ure.ipts-money.xyz,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180750.png,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180750.html
Outlook,jbzqxoscpn.web.app,apwg_sample_4190/2022-01/2022-01-18/2022-01-18-39824.png,apwg_sample_4190/2022-01/2022-01-18/2022-01-18-39824.html
Huntington Bank,compressive.co.uk,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6324.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6324.html
Microsoft,www.137-184-215-164.cprapid.com,apwg_sample_4190/2023-07/2023-07-31/2023-07-31-10457.png,apwg_sample_4190/2023-07/2023-07-31/2023-07-31-10457.html
Apple,www.qtendencias.com,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4054.png,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4054.html
Chase Bank,chase-vf.com,apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23051.png,apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23051.html
Adobe,cassidyartz.com,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2428.png,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2428.html
Microsoft,docsharex-authorize.web.app,apwg_sample_4190/2022-01/2022-01-22/2022-01-22-16238.png,apwg_sample_4190/2022-01/2022-01-22/2022-01-22-16238.html
Wells Fargo Bank,sgbrsistemas.com.br,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-15992.png,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-15992.html
LinkedIn,excelministries.org,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-120312.png,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-120312.html
Microsoft,hkvvy.csb.app,apwg_sample_4190/2021-10/2021-10-04/2021-10-04-169550.png,apwg_sample_4190/2021-10/2021-10-04/2021-10-04-169550.html
Alibaba,radiorenascer.com.br,apwg_sample_4190/2021-12/2021-12-22/2021-12-22-32932.png,apwg_sample_4190/2021-12/2021-12-22/2021-12-22-32932.html
SiteGround,www.inventorbasiclogi.shop,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-182736.png,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-182736.html
LinkedIn,mantul.com,apwg_sample_4190/2021-12/2021-12-14/2021-12-14-3534.png,apwg_sample_4190/2021-12/2021-12-14/2021-12-14-3534.html
Amazon,arnaozn.lilml.com,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4044.png,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4044.html
LinkedIn,sethinglast.nerdpol.ovh,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-124670.png,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-124670.html
Microsoft,vcxb-sdjmndscx-courteous-lizard-gm.mybluemix.net,apwg_sample_4190/2021-10/2021-10-27/2021-10-27-63780.png,apwg_sample_4190/2021-10/2021-10-27/2021-10-27-63780.html
Wells Fargo Bank,www.suniproject.org,apwg_sample_4190/2022-06/2022-06-24/2022-06-24-203291.png,apwg_sample_4190/2022-06/2022-06-24/2022-06-24-203291.html
Amazon,amazon.co.jp.c11186.top,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-130710.png,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-130710.html
Wells Fargo Bank,mail.192-3-117-166.cprapid.com,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55660.png,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55660.html
Microsoft,shoprevo.com,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-33468.png,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-33468.html
Adobe,hueids.vn,apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23975.png,apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23975.html
Apple,sydneycharterservices.com,apwg_sample_4190/2022-05/2022-05-05/2022-05-05-46954.png,apwg_sample_4190/2022-05/2022-05-05/2022-05-05-46954.html
Facebook,fkty24.pl,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-131402.png,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-131402.html
DHL,api002.backblazeb2.com,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-32699.png,apwg_sample_4190/2021-09/2021-09-30/2021-09-30-32699.html
Wells Fargo Bank,inxdex-dasshboard-com.preview-domain.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-390554.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-390554.html
Amazon,deliveryamazon.us.logitel.com.au,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-120094.png,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-120094.html
DHL,multijrconsultoria.com.br,apwg_sample_4190/2021-12/2021-12-21/2021-12-21-63939.png,apwg_sample_4190/2021-12/2021-12-21/2021-12-21-63939.html
Banca MPS,members.africanamericangrants.org,apwg_sample_4190/2021-12/2021-12-22/2021-12-22-33411.png,apwg_sample_4190/2021-12/2021-12-22/2021-12-22-33411.html
Microsoft,kangseungjeun.com,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22012.png,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22012.html
Amazon,qrco.de,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-181097.png,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-181097.html
Wells Fargo Bank,ash1337dfgf.co,apwg_sample_4190/2022-01/2022-01-07/2022-01-07-29042.png,apwg_sample_4190/2022-01/2022-01-07/2022-01-07-29042.html
Microsoft,mute-pond-2e52.pieterc5.workers.dev,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-98771.png,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-98771.html
Adobe,providenetwork.com,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-982434.png,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-982434.html
Outlook,storageapi.fleek.co,apwg_sample_4190/2022-01/2022-01-31/2022-01-31-15410.png,apwg_sample_4190/2022-01/2022-01-31/2022-01-31-15410.html
Chase Bank,anasps.ibbca.com.br,apwg_sample_4190/2021-10/2021-10-13/2021-10-13-25926.png,apwg_sample_4190/2021-10/2021-10-13/2021-10-13-25926.html
Shaw Communications,www.cabsiler.com,apwg_sample_4190/2022-01/2022-01-06/2022-01-06-36837.png,apwg_sample_4190/2022-01/2022-01-06/2022-01-06-36837.html
Netflix,anandpiyush1521.github.io,apwg_sample_4190/2022-02/2022-02-01/2022-02-01-26189.png,apwg_sample_4190/2022-02/2022-02-01/2022-02-01-26189.html
Wells Fargo Bank,www.chef-shehata.us,apwg_sample_4190/2021-09/2021-09-26/2021-09-26-32123.png,apwg_sample_4190/2021-09/2021-09-26/2021-09-26-32123.html
International Card Services,sharp-goldwasser.109-71-253-24.plesk.page,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180700.png,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180700.html
Huntington Bank,hintight.duckdns.org,apwg_sample_4190/2021-11/2021-11-12/2021-11-12-140815.png,apwg_sample_4190/2021-11/2021-11-12/2021-11-12-140815.html
Apple,www.findmy-iphone.biz,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-4582.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-4582.html
Chase Bank,dabondental.ph,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-5766.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-5766.html
Wells Fargo Bank,leadexcess.com,apwg_sample_4190/2022-07/2022-07-26/2022-07-26-115382.png,apwg_sample_4190/2022-07/2022-07-26/2022-07-26-115382.html
Chase Bank,samarawickramaexporters.com,apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85163.png,apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85163.html
WeTransfer,nerdgang89.github.io,apwg_sample_4190/2022-12/2022-12-09/2022-12-09-350362.png,apwg_sample_4190/2022-12/2022-12-09/2022-12-09-350362.html
Tesla,muskevent.2xevent.repl.co,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-182948.png,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-182948.html
au,mail.au-paywallet.com,apwg_sample_4190/2022-04/2022-04-21/2022-04-21-381579.png,apwg_sample_4190/2022-04/2022-04-21/2022-04-21-381579.html
Chase Bank,mstd.mx,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-1000004.png,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-1000004.html
Wells Fargo Bank,hayatatateyama.com,apwg_sample_4190/2022-10/2022-10-11/2022-10-11-340494.png,apwg_sample_4190/2022-10/2022-10-11/2022-10-11-340494.html
Microsoft,drgrahamwong.com,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-4948.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-4948.html
Netflix,poland-ultram-dinner-region.trycloudflare.com,apwg_sample_4190/2022-07/2022-07-03/2022-07-03-124055.png,apwg_sample_4190/2022-07/2022-07-03/2022-07-03-124055.html
Microsoft,ygialuj.dns.army,apwg_sample_4190/2022-04/2022-04-12/2022-04-12-156310.png,apwg_sample_4190/2022-04/2022-04-12/2022-04-12-156310.html
Apple,sgntpwunqjals-prchseoqpausnw.duckdns.org,apwg_sample_4190/2022-07/2022-07-23/2022-07-23-15933.png,apwg_sample_4190/2022-07/2022-07-23/2022-07-23-15933.html
Wells Fargo Bank,www.trueplayers.in,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-5761.png,apwg_sample_4190/2021-09/2021-09-29/2021-09-29-5761.html
DHL,www.machaulingerie.com,apwg_sample_4190/2021-10/2021-10-12/2021-10-12-35983.png,apwg_sample_4190/2021-10/2021-10-12/2021-10-12-35983.html
Microsoft,contractorfloorsealers.com,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-12671.png,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-12671.html
Wells Fargo Bank,console.waselerp.com,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-47117.png,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-47117.html
OneDrive,www.scmedicalcenter.net,apwg_sample_4190/2022-03/2022-03-28/2022-03-28-70935.png,apwg_sample_4190/2022-03/2022-03-28/2022-03-28-70935.html
Mail Center,storageapi.fleek.co,apwg_sample_4190/2022-10/2022-10-18/2022-10-18-1327621.png,apwg_sample_4190/2022-10/2022-10-18/2022-10-18-1327621.html
Microsoft,bafybeicmuhsi5fhtejmcomjtzietdr5fniuctnfcsmu7n6hfkan4jfwyku.ipfs.cf-ipfs.com,apwg_sample_4190/2022-09/2022-09-01/2022-09-01-203065.png,apwg_sample_4190/2022-09/2022-09-01/2022-09-01-203065.html
Facebook,business-appeal-form18278-2111.web.app,apwg_sample_4190/2022-02/2022-02-15/2022-02-15-24339.png,apwg_sample_4190/2022-02/2022-02-15/2022-02-15-24339.html
Wells Fargo Bank,217.151.153.188,apwg_sample_4190/2021-09/2021-09-23/2021-09-23-21230.png,apwg_sample_4190/2021-09/2021-09-23/2021-09-23-21230.html
Instagram,instagram-me.blogspot.al,apwg_sample_4190/2022-02/2022-02-04/2022-02-04-11539.png,apwg_sample_4190/2022-02/2022-02-04/2022-02-04-11539.html
Meridian Credit Union,8.215.32.173,apwg_sample_4190/2022-01/2022-01-11/2022-01-11-29838.png,apwg_sample_4190/2022-01/2022-01-11/2022-01-11-29838.html
WhatsApp,bb53-116-206-14-20.ngrok.io,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-456677.png,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-456677.html
PayPal,l.wl.co,apwg_sample_4190/2022-02/2022-02-14/2022-02-14-36505.png,apwg_sample_4190/2022-02/2022-02-14/2022-02-14-36505.html
Wells Fargo Bank,mail.winesong.org,apwg_sample_4190/2022-05/2022-05-26/2022-05-26-88286.png,apwg_sample_4190/2022-05/2022-05-26/2022-05-26-88286.html
Wells Fargo Bank,34.168.4.82,apwg_sample_4190/2023-01/2023-01-02/2023-01-02-73824.png,apwg_sample_4190/2023-01/2023-01-02/2023-01-02-73824.html
Microsoft,bafybeie2l2jhw24jlhm6nkrihd7ifvfyipjgmbyamechzatkvsv2qke6lu.ipfs.dweb.link,apwg_sample_4190/2023-04/2023-04-18/2023-04-18-56302.png,apwg_sample_4190/2023-04/2023-04-18/2023-04-18-56302.html
Chase Bank,137.184.176.186,apwg_sample_4190/2021-10/2021-10-22/2021-10-22-62865.png,apwg_sample_4190/2021-10/2021-10-22/2021-10-22-62865.html
Microsoft,login.microsoftonline.com.office.o365-testrp.iijtestdemo.myshn.net,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-369697.png,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-369697.html
Huntington Bank,realesta2342temarketl.ru,apwg_sample_4190/2021-11/2021-11-09/2021-11-09-157055.png,apwg_sample_4190/2021-11/2021-11-09/2021-11-09-157055.html
Chase Bank,tcpipserver.net,apwg_sample_4190/2021-09/2021-09-09/2021-09-09-13346.png,apwg_sample_4190/2021-09/2021-09-09/2021-09-09-13346.html
M&T Bank Corporation,netflix.tl-bau.hr,apwg_sample_4190/2022-05/2022-05-06/2022-05-06-198058.png,apwg_sample_4190/2022-05/2022-05-06/2022-05-06-198058.html
WeTransfer,synchro-erp.com,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-102372.png,apwg_sample_4190/2021-11/2021-11-10/2021-11-10-102372.html
Chase Bank,c4sseauth.duckdns.org,apwg_sample_4190/2021-09/2021-09-23/2021-09-23-20724.png,apwg_sample_4190/2021-09/2021-09-23/2021-09-23-20724.html
Chase Bank,lachenberg.com,apwg_sample_4190/2021-09/2021-09-08/2021-09-08-30170.png,apwg_sample_4190/2021-09/2021-09-08/2021-09-08-30170.html
SharePoint,halved-amusing-jackal.glitch.me,apwg_sample_4190/2021-10/2021-10-26/2021-10-26-2038.png,apwg_sample_4190/2021-10/2021-10-26/2021-10-26-2038.html
Microsoft,bergertransfer-my.sharepoint.com,apwg_sample_4190/2022-10/2022-10-14/2022-10-14-160139.png,apwg_sample_4190/2022-10/2022-10-14/2022-10-14-160139.html
Microsoft,mail.pusatmakanan.com,apwg_sample_4190/2022-03/2022-03-31/2022-03-31-53241.png,apwg_sample_4190/2022-03/2022-03-31/2022-03-31-53241.html
Permanent TSB,ptsb-onlineupdate.com,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4881.png,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4881.html
LinkedIn,shef-kitchen.com,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-122799.png,apwg_sample_4190/2021-10/2021-10-11/2021-10-11-122799.html
Orange,unitus.mk.ua,apwg_sample_4190/2021-11/2021-11-14/2021-11-14-152917.png,apwg_sample_4190/2021-11/2021-11-14/2021-11-14-152917.html
Dropbox,nirati.in,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-56787.png,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-56787.html
